-5.96046e-08,0.0753403,0.0753403,-2.72724,-2.72724
-5.96046e-08,0.0770569,0.0770569,-2.72725,-2.72725
-5.96046e-08,0.0792503,0.0792503,-2.72726,-2.72726
-5.96046e-08,0.0626564,0.0626564,-2.72727,-2.72727
-5.96046e-08,0.050354,0.050354,-2.72729,-2.72729
-5.96046e-08,0.0431061,0.0431061,-2.72735,-2.72735
-5.96046e-08,0.0385284,0.0385284,-2.72736,-2.72736
-5.96046e-08,0.034523,0.034523,-2.72737,-2.72737
-5.96046e-08,0.0317574,0.0317574,-2.72738,-2.72738
-5.96046e-08,0.0175476,0.0175476,-2.7274,-2.7274
-5.96046e-08,-0.00133514,-0.00133514,-2.72746,-2.72746
-5.96046e-08,-0.0248909,-0.0248909,-2.72747,-2.72747
-5.96046e-08,-0.0232697,-0.0232697,-2.72748,-2.72748
-5.96046e-08,-0.0181198,-0.0181198,-2.7275,-2.7275
-5.96046e-08,-0.0257492,-0.0257492,-2.72751,-2.72751
-5.96046e-08,-0.0164032,-0.0164032,-2.72756,-2.72756
-5.96046e-08,0.00305176,0.00305176,-2.72757,-2.72757
-5.96046e-08,0.0145912,0.0145912,-2.72759,-2.72759
-5.96046e-08,0.0192642,0.0192642,-2.7276,-2.7276
-5.96046e-08,0.0323296,0.0323296,-2.72761,-2.72761
-5.96046e-08,0.0509262,0.0509262,-2.72766,-2.72766
-5.96046e-08,0.0757217,0.0757217,-2.72767,-2.72767
-5.96046e-08,0.0789642,0.0789642,-2.72768,-2.72768
-5.96046e-08,0.0832558,0.0832558,-2.72769,-2.72769
-5.96046e-08,0.0860214,0.0860214,-2.7277,-2.7277
-5.96046e-08,0.101376,0.101376,-2.72777,-2.72777
-5.96046e-08,0.127602,0.127602,-2.72777,-2.72777
-5.96046e-08,0.143623,0.143623,-2.72778,-2.72778
-5.96046e-08,0.153732,0.153732,-2.72778,-2.72778
-5.96046e-08,0.175571,0.175571,-2.72778,-2.72778
-5.96046e-08,0.196552,0.196552,-2.7278,-2.7278
-5.96046e-08,0.213623,0.213623,-2.7278,-2.7278
-5.96046e-08,0.208664,0.208664,-2.7278,-2.7278
-5.96046e-08,0.189304,0.189304,-2.7278,-2.7278
-5.96046e-08,0.175953,0.175953,-2.72779,-2.72779
-5.96046e-08,0.164413,0.164413,-2.7278,-2.7278
-5.96046e-08,0.150204,0.150204,-2.7278,-2.7278
-5.96046e-08,0.112915,0.112915,-2.7278,-2.7278
-5.96046e-08,0.08955,0.08955,-2.72779,-2.72779
-5.96046e-08,0.078392,0.078392,-2.72779,-2.72779
-5.96046e-08,0.0912666,0.0912666,-2.72779,-2.72779
-5.96046e-08,0.122166,0.122166,-2.72778,-2.72778
-5.96046e-08,0.11797,0.11797,-2.72778,-2.72778
-5.96046e-08,0.0998497,0.0998497,-2.72777,-2.72777
-5.96046e-08,0.0682831,0.0682831,-2.72776,-2.72776
-5.96046e-08,0.0213623,0.0213623,-2.72776,-2.72776
-5.96046e-08,0.000190735,0.000190735,-2.72776,-2.72776
-5.96046e-08,-0.0188828,-0.0188828,-2.72775,-2.72775
-5.96046e-08,-0.0271797,-0.0271797,-2.72775,-2.72775
-5.96046e-08,-0.0380516,-0.0380516,-2.72774,-2.72774
-5.96046e-08,-0.0483513,-0.0483513,-2.72774,-2.72774
-5.96046e-08,-0.0868797,-0.0868797,-2.72774,-2.72774
-5.96046e-08,-0.116348,-0.116348,-2.72774,-2.72774
-5.96046e-08,-0.125694,-0.125694,-2.72774,-2.72774
-5.96046e-08,-0.112915,-0.112915,-2.72773,-2.72773
-5.96046e-08,-0.102425,-0.102425,-2.72774,-2.72774
-5.96046e-08,-0.0941277,-0.0941277,-2.72774,-2.72774
-5.96046e-08,-0.0717163,-0.0717163,-2.72773,-2.72773
-5.96046e-08,-0.0587463,-0.0587463,-2.72773,-2.72773
-5.96046e-08,-0.0394821,-0.0394821,-2.72773,-2.72773
-5.96046e-08,-0.0293732,-0.0293732,-2.72773,-2.72773
-5.96046e-08,-0.00333786,-0.00333786,-2.72773,-2.72773
-5.96046e-08,0.015831,0.015831,-2.72772,-2.72772
-5.96046e-08,0.0352859,0.0352859,-2.72772,-2.72772
-5.96046e-08,0.0191689,0.0191689,-2.72772,-2.72772
-5.96046e-08,-0.0130653,-0.0130653,-2.72774,-2.72774
-5.96046e-08,-0.0231743,-0.0231743,-2.72774,-2.72774
-5.96046e-08,-0.0205994,-0.0205994,-2.72774,-2.72774
-5.96046e-08,-0.024128,-0.024128,-2.72774,-2.72774
-5.96046e-08,-0.0306129,-0.0306129,-2.72774,-2.72774
-5.96046e-08,-0.0388145,-0.0388145,-2.72776,-2.72776
-5.96046e-08,-0.0365257,-0.0365257,-2.72776,-2.72776
-5.96046e-08,-0.0284195,-0.0284195,-2.72776,-2.72776
-5.96046e-08,-0.0038147,-0.0038147,-2.72775,-2.72775
-5.96046e-08,0.00953674,0.00953674,-2.72775,-2.72775
-5.96046e-08,-0.00953674,-0.00953674,-2.72777,-2.72777
-5.96046e-08,-0.034523,-0.034523,-2.72777,-2.72777
-5.96046e-08,-0.0487328,-0.0487328,-2.72777,-2.72777
-5.96046e-08,-0.0466347,-0.0466347,-2.72777,-2.72777
-5.96046e-08,-0.0153542,-0.0153542,-2.72777,-2.72777
-5.96046e-08,0.00257492,0.00257492,-2.72778,-2.72778
-5.96046e-08,0.00352859,0.00352859,-2.72778,-2.72778
-5.96046e-08,0.00133514,0.00133514,-2.72778,-2.72778
-5.96046e-08,-0.00123978,-0.00123978,-2.72778,-2.72778
-5.96046e-08,-0.000667572,-0.000667572,-2.72777,-2.72777
-5.96046e-08,-0.0138283,-0.0138283,-2.72779,-2.72779
-5.96046e-08,-0.0236511,-0.0236511,-2.72779,-2.72779
-5.96046e-08,-0.0390053,-0.0390053,-2.72779,-2.72779
-5.96046e-08,-0.0479698,-0.0479698,-2.72779,-2.72779
-5.96046e-08,-0.0703812,-0.0703812,-2.72778,-2.72778
-5.96046e-08,-0.0798225,-0.0798225,-2.7278,-2.7278
-5.96046e-08,-0.0837326,-0.0837326,-2.7278,-2.7278
-5.96046e-08,-0.0862122,-0.0862122,-2.7278,-2.7278
-5.96046e-08,-0.0702858,-0.0702858,-2.7278,-2.7278
-5.96046e-08,-0.0488281,-0.0488281,-2.7278,-2.7278
-5.96046e-08,-0.0196457,-0.0196457,-2.72781,-2.72781
-5.96046e-08,-0.00638962,-0.00638962,-2.72781,-2.72781
-5.96046e-08,0.0179291,0.0179291,-2.72781,-2.72781
-5.96046e-08,0.0295639,0.0295639,-2.7278,-2.7278
-5.96046e-08,0.0336647,0.0336647,-2.7278,-2.7278
-5.96046e-08,0.0350952,0.0350952,-2.72782,-2.72782
-5.96046e-08,0.0213623,0.0213623,-2.72782,-2.72782
-5.96046e-08,0.00362396,0.00362396,-2.72782,-2.72782
-5.96046e-08,-0.0201225,-0.0201225,-2.72782,-2.72782
-5.96046e-08,-0.0403404,-0.0403404,-2.72782,-2.72782
-5.96046e-08,-0.0511169,-0.0511169,-2.72786,-2.72786
-5.96046e-08,-0.0489235,-0.0489235,-2.72787,-2.72787
-5.96046e-08,-0.056076,-0.056076,-2.72787,-2.72787
-5.96046e-08,-0.0555038,-0.0555038,-2.72788,-2.72788
-5.96046e-08,-0.0357628,-0.0357628,-2.72788,-2.72788
-5.96046e-08,-0.0304222,-0.0304222,-2.72793,-2.72793
-5.96046e-08,-0.0505447,-0.0505447,-2.72794,-2.72794
-5.96046e-08,-0.0536919,-0.0536919,-2.72794,-2.72794
-5.96046e-08,-0.0658989,-0.0658989,-2.72795,-2.72795
-5.96046e-08,-0.0823021,-0.0823021,-2.72796,-2.72796
-5.96046e-08,-0.0953674,-0.0953674,-2.72801,-2.72801
-5.96046e-08,-0.0998497,-0.0998497,-2.72802,-2.72802
-5.96046e-08,-0.0916481,-0.0916481,-2.72803,-2.72803
-5.96046e-08,-0.0599861,-0.0599861,-2.72804,-2.72804
-5.96046e-08,-0.0375748,-0.0375748,-2.72804,-2.72804
-5.96046e-08,-0.00801086,-0.00801086,-2.72809,-2.72809
-5.96046e-08,0.0151634,0.0151634,-2.7281,-2.7281
-5.96046e-08,0.0518799,0.0518799,-2.7281,-2.7281
-5.96046e-08,0.0764847,0.0764847,-2.7281,-2.7281
-5.96046e-08,0.0904083,0.0904083,-2.72811,-2.72811
-5.96046e-08,0.0859261,0.0859261,-2.72815,-2.72815
-5.96046e-08,0.0447273,0.0447273,-2.72816,-2.72816
-5.96046e-08,0.0150681,0.0150681,-2.72816,-2.72816
-5.96046e-08,-0.00972748,-0.00972748,-2.72817,-2.72817
-5.96046e-08,-0.012207,-0.012207,-2.72817,-2.72817
-5.96046e-08,-0.00448227,-0.00448227,-2.72822,-2.72822
-5.96046e-08,-0.00171661,-0.00171661,-2.72822,-2.72822
-5.96046e-08,-0.00905991,-0.00905991,-2.72823,-2.72823
-5.96046e-08,-0.026226,-0.026226,-2.72824,-2.72824
-5.96046e-08,-0.0614166,-0.0614166,-2.72825,-2.72825
-5.96046e-08,-0.0711441,-0.0711441,-2.72829,-2.72829
-5.96046e-08,-0.0638008,-0.0638008,-2.72831,-2.72831
-5.96046e-08,-0.0646591,-0.0646591,-2.72831,-2.72831
-5.96046e-08,-0.0489235,-0.0489235,-2.72833,-2.72833
-5.96046e-08,-0.0274658,-0.0274658,-2.72833,-2.72833
-5.96046e-08,-0.000190735,-0.000190735,-2.72838,-2.72838
-5.96046e-08,0.01688,0.01688,-2.72838,-2.72838
-5.96046e-08,0.0275612,0.0275612,-2.72839,-2.72839
-5.96046e-08,0.0437737,0.0437737,-2.7284,-2.7284
-5.96046e-08,0.0382423,0.0382423,-2.72842,-2.72842
-5.96046e-08,0.0224113,0.0224113,-2.72848,-2.72848
-5.96046e-08,0.00677109,0.00677109,-2.72849,-2.72849
-5.96046e-08,0.00896454,0.00896454,-2.7285,-2.7285
-5.96046e-08,0.0279427,0.0279427,-2.72851,-2.72851
-5.96046e-08,0.0380516,0.0380516,-2.72852,-2.72852
-5.96046e-08,0.0333786,0.0333786,-2.72858,-2.72858
-5.96046e-08,0.0292778,0.0292778,-2.72859,-2.72859
-5.96046e-08,0.0453949,0.0453949,-2.7286,-2.7286
-5.96046e-08,0.0670433,0.0670433,-2.7286,-2.7286
-5.96046e-08,0.0844955,0.0844955,-2.72861,-2.72861
-5.96046e-08,0.0827789,0.0827789,-2.72866,-2.72866
-5.96046e-08,0.0904083,0.0904083,-2.72867,-2.72867
-5.96046e-08,0.0998497,0.0998497,-2.72867,-2.72867
-5.96046e-08,0.128365,0.128365,-2.72868,-2.72868
-5.96046e-08,0.141239,0.141239,-2.72868,-2.72868
-5.96046e-08,0.155258,0.155258,-2.72872,-2.72872
-5.96046e-08,0.155067,0.155067,-2.72873,-2.72873
-5.96046e-08,0.136662,0.136662,-2.72873,-2.72873
-5.96046e-08,0.129986,0.129986,-2.72873,-2.72873
-5.96046e-08,0.13504,0.13504,-2.72873,-2.72873
-5.96046e-08,0.126839,0.126839,-2.72877,-2.72877
-5.96046e-08,0.0967026,0.0967026,-2.72877,-2.72877
-5.96046e-08,0.0724792,0.0724792,-2.72877,-2.72877
-5.96046e-08,0.0589371,0.0589371,-2.72877,-2.72877
-5.96046e-08,0.0588417,0.0588417,-2.72877,-2.72877
-5.96046e-08,0.0587463,0.0587463,-2.72881,-2.72881
-5.96046e-08,0.0590324,0.0590324,-2.72881,-2.72881
-5.96046e-08,0.0477791,0.0477791,-2.72881,-2.72881
-5.96046e-08,0.0350952,0.0350952,-2.72881,-2.72881
-5.96046e-08,0.0120163,0.0120163,-2.72881,-2.72881
-5.96046e-08,0.00352859,0.00352859,-2.72884,-2.72884
-5.96046e-08,0.0114441,0.0114441,-2.72884,-2.72884
-5.96046e-08,0.0348091,0.0348091,-2.72883,-2.72883
-5.96046e-08,0.0659943,0.0659943,-2.72883,-2.72883
-5.96046e-08,0.0715256,0.0715256,-2.72883,-2.72883
-5.96046e-08,0.0871658,0.0871658,-2.72882,-2.72882
-5.96046e-08,0.0846863,0.0846863,-2.72882,-2.72882
-5.96046e-08,0.0717163,0.0717163,-2.72881,-2.72881
-5.96046e-08,0.0644684,0.0644684,-2.72881,-2.72881
-5.96046e-08,0.0587463,0.0587463,-2.7288,-2.7288
-5.96046e-08,0.0449181,0.0449181,-2.72883,-2.72883
-5.96046e-08,0.0267982,0.0267982,-2.72882,-2.72882
-5.96046e-08,0.0185013,0.0185013,-2.72882,-2.72882
-5.96046e-08,0.00209808,0.00209808,-2.72881,-2.72881
-5.96046e-08,-0.00476837,-0.00476837,-2.72881,-2.72881
-5.96046e-08,0.00810623,0.00810623,-2.72882,-2.72882
-5.96046e-08,0.0228882,0.0228882,-2.72882,-2.72882
-5.96046e-08,0.0372887,0.0372887,-2.72881,-2.72881
-5.96046e-08,0.0432968,0.0432968,-2.7288,-2.7288
-5.96046e-08,0.0644684,0.0644684,-2.72879,-2.72879
-5.96046e-08,0.0747681,0.0747681,-2.72881,-2.72881
-5.96046e-08,0.0926018,0.0926018,-2.7288,-2.7288
-5.96046e-08,0.0914574,0.0914574,-2.72879,-2.72879
-5.96046e-08,0.0603676,0.0603676,-2.72878,-2.72878
-5.96046e-08,0.0313759,0.0313759,-2.72877,-2.72877
-5.96046e-08,0.025177,0.025177,-2.72878,-2.72878
-5.96046e-08,0.0270844,0.0270844,-2.72878,-2.72878
-5.96046e-08,0.0350952,0.0350952,-2.72876,-2.72876
-5.96046e-08,0.0402451,0.0402451,-2.72875,-2.72875
-5.96046e-08,0.0583649,0.0583649,-2.72874,-2.72874
-5.96046e-08,0.0679016,0.0679016,-2.72875,-2.72875
-5.96046e-08,0.0827789,0.0827789,-2.72873,-2.72873
-5.96046e-08,0.0957489,0.0957489,-2.72872,-2.72872
-5.96046e-08,0.0954628,0.0954628,-2.7287,-2.7287
-5.96046e-08,0.0982285,0.0982285,-2.72869,-2.72869
-5.96046e-08,0.112152,0.112152,-2.72868,-2.72868
-5.96046e-08,0.1091,0.1091,-2.72867,-2.72867
-5.96046e-08,0.0703812,0.0703812,-2.72865,-2.72865
-5.96046e-08,0.0502586,0.0502586,-2.72864,-2.72864
-5.96046e-08,0.0338554,0.0338554,-2.72862,-2.72862
-5.96046e-08,0.0152588,0.0152588,-2.72862,-2.72862
-5.96046e-08,0.00915527,0.00915527,-2.7286,-2.7286
-5.96046e-08,0.00286102,0.00286102,-2.72859,-2.72859
-5.96046e-08,-0.0212669,-0.0212669,-2.72856,-2.72856
-5.96046e-08,-0.0320435,-0.0320435,-2.72855,-2.72855
-5.96046e-08,-0.0564575,-0.0564575,-2.72855,-2.72855
-5.96046e-08,-0.0731468,-0.0731468,-2.72854,-2.72854
-5.96046e-08,-0.0748634,-0.0748634,-2.72852,-2.72852
-5.96046e-08,-0.0597954,-0.0597954,-2.72851,-2.72851
-5.96046e-08,-0.0519753,-0.0519753,-2.7285,-2.7285
-5.96046e-08,-0.0455856,-0.0455856,-2.72852,-2.72852
-5.96046e-08,-0.0376701,-0.0376701,-2.72851,-2.72851
-5.96046e-08,-0.0293732,-0.0293732,-2.7285,-2.7285
-5.96046e-08,-0.0261307,-0.0261307,-2.72848,-2.72848
-5.96046e-08,-0.0356674,-0.0356674,-2.72848,-2.72848
-5.96046e-08,-0.0519753,-0.0519753,-2.72849,-2.72849
-5.96046e-08,-0.0562668,-0.0562668,-2.72849,-2.72849
-5.96046e-08,-0.0522614,-0.0522614,-2.72847,-2.72847
-5.96046e-08,-0.0484467,-0.0484467,-2.72847,-2.72847
-5.96046e-08,-0.0219345,-0.0219345,-2.72845,-2.72845
-5.96046e-08,-0.00562668,-0.00562668,-2.72847,-2.72847
-5.96046e-08,0.0159264,0.0159264,-2.72845,-2.72845
-5.96046e-08,0.0174522,0.0174522,-2.72844,-2.72844
-5.96046e-08,0.0260353,0.0260353,-2.72843,-2.72843
-5.96046e-08,0.0254631,0.0254631,-2.72842,-2.72842
-5.96046e-08,0.0287056,0.0287056,-2.72842,-2.72842
-5.96046e-08,0.0326157,0.0326157,-2.72841,-2.72841
-5.96046e-08,0.0516891,0.0516891,-2.72839,-2.72839
-5.96046e-08,0.0494003,0.0494003,-2.72838,-2.72838
-5.96046e-08,0.0314713,0.0314713,-2.72836,-2.72836
-5.96046e-08,0.0270844,0.0270844,-2.72837,-2.72837
-5.96046e-08,0.0303268,0.0303268,-2.72835,-2.72835
-5.96046e-08,0.0392914,0.0392914,-2.72833,-2.72833
-5.96046e-08,0.0628471,0.0628471,-2.72832,-2.72832
-5.96046e-08,0.079155,0.079155,-2.7283,-2.7283
-5.96046e-08,0.112343,0.112343,-2.7283,-2.7283
-5.96046e-08,0.129032,0.129032,-2.72827,-2.72827
-5.96046e-08,0.123978,0.123978,-2.72825,-2.72825
-5.96046e-08,0.109959,0.109959,-2.72823,-2.72823
-5.96046e-08,0.107288,0.107288,-2.72821,-2.72821
-5.96046e-08,0.109673,0.109673,-2.72821,-2.72821
-5.96046e-08,0.100327,0.100327,-2.72818,-2.72818
-5.96046e-08,0.084877,0.084877,-2.72816,-2.72816
-5.96046e-08,0.0676155,0.0676155,-2.72814,-2.72814
-5.96046e-08,0.0588417,0.0588417,-2.72812,-2.72812
-5.96046e-08,0.0525475,0.0525475,-2.72815,-2.72815
-5.96046e-08,0.0473976,0.0473976,-2.72813,-2.72813
-5.96046e-08,0.02985,0.02985,-2.72811,-2.72811
-5.96046e-08,0.0207901,0.0207901,-2.72809,-2.72809
-5.96046e-08,0.0116348,0.0116348,-2.72807,-2.72807
-5.96046e-08,0.0149727,0.0149727,-2.72812,-2.72812
-5.96046e-08,0.0157356,0.0157356,-2.72809,-2.72809
-5.96046e-08,0.0159264,0.0159264,-2.72807,-2.72807
-5.96046e-08,0.0084877,0.0084877,-2.72805,-2.72805
-5.96046e-08,-0.0079155,-0.0079155,-2.72804,-2.72804
-5.96046e-08,-0.0257492,-0.0257492,-2.72808,-2.72808
-5.96046e-08,-0.0181198,-0.0181198,-2.72807,-2.72807
-5.96046e-08,-0.0152588,-0.0152588,-2.72805,-2.72805
-5.96046e-08,-0.00858307,-0.00858307,-2.72803,-2.72803
-5.96046e-08,-0.00514984,-0.00514984,-2.72801,-2.72801
-5.96046e-08,-0.00686646,-0.00686646,-2.72805,-2.72805
-5.96046e-08,0.0253677,0.0253677,-2.72803,-2.72803
-5.96046e-08,0.0427246,0.0427246,-2.72801,-2.72801
-5.96046e-08,0.0237465,0.0237465,-2.72799,-2.72799
-5.96046e-08,0.00858307,0.00858307,-2.72798,-2.72798
-5.96046e-08,-0.000572205,-0.000572205,-2.72802,-2.72802
-5.96046e-08,0.00486374,0.00486374,-2.728,-2.728
-5.96046e-08,0.00333786,0.00333786,-2.72798,-2.72798
-5.96046e-08,-0.00638962,-0.00638962,-2.72796,-2.72796
-5.96046e-08,-0.0359535,-0.0359535,-2.72795,-2.72795
-5.96046e-08,-0.0479698,-0.0479698,-2.72799,-2.72799
-5.96046e-08,-0.0512123,-0.0512123,-2.72797,-2.72797
-5.96046e-08,-0.0477791,-0.0477791,-2.72795,-2.72795
-5.96046e-08,-0.0522614,-0.0522614,-2.72794,-2.72794
-5.96046e-08,-0.0429153,-0.0429153,-2.72792,-2.72792
-5.96046e-08,-0.0600815,-0.0600815,-2.72796,-2.72796
-5.96046e-08,-0.0828743,-0.0828743,-2.72795,-2.72795
-5.96046e-08,-0.106621,-0.106621,-2.72793,-2.72793
-5.96046e-08,-0.111198,-0.111198,-2.72792,-2.72792
-5.96046e-08,-0.094223,-0.094223,-2.72791,-2.72791
-5.96046e-08,-0.0860214,-0.0860214,-2.72795,-2.72795
-5.96046e-08,-0.0883102,-0.0883102,-2.72794,-2.72794
-5.96046e-08,-0.075531,-0.075531,-2.72793,-2.72793
-5.96046e-08,-0.0530243,-0.0530243,-2.72791,-2.72791
-5.96046e-08,-0.0397682,-0.0397682,-2.7279,-2.7279
-5.96046e-08,-0.0169754,-0.0169754,-2.72794,-2.72794
-5.96046e-08,0.00362396,0.00362396,-2.72793,-2.72793
-5.96046e-08,0.0150681,0.0150681,-2.72792,-2.72792
-5.96046e-08,0.024128,0.024128,-2.72791,-2.72791
-5.96046e-08,0.0260353,0.0260353,-2.7279,-2.7279
-5.96046e-08,0.00543594,0.00543594,-2.72795,-2.72795
-5.96046e-08,-0.0400543,-0.0400543,-2.72795,-2.72795
-5.96046e-08,-0.0594139,-0.0594139,-2.72794,-2.72794
