-0.000792942,-0.000696797,-0.000297824,-0.00566736,0.000287816,-0.00482166,0.000287946,3.16181e-06,0.0032804
-0.000794724,-0.000693961,-0.000297712,-0.00566643,0.000286483,-0.00482276,0.000285,3.2289e-06,0.00327928
-0.000801134,-0.000688506,-0.000297562,-0.00566678,0.000295613,-0.00482236,0.000275573,3.19536e-06,0.00326694
-0.000804391,-0.000684838,-0.000297281,-0.00566775,0.000300461,-0.0048212,0.000268131,3.1954e-06,0.00322699
-0.000798568,-0.000679604,-0.000296909,-0.00566728,0.000287771,-0.00482176,0.000255964,3.2289e-06,0.00319686
-0.000795695,-0.00067844,-0.000296522,-0.00566665,0.000279314,-0.0048225,0.000250341,3.12831e-06,0.00318827
-0.000787364,-0.000681621,-0.000296176,-0.00566602,0.000258717,-0.00482326,0.000253452,3.19535e-06,0.00319631
-0.000784481,-0.000683409,-0.000295845,-0.00566463,0.000246991,-0.0048249,0.000254709,3.16182e-06,0.00319674
-0.000781625,-0.000689468,-0.000295522,-0.00566428,0.000234658,-0.00482533,0.000265704,3.12828e-06,0.00319526
-0.000786053,-0.000690725,-0.000295233,-0.00566333,0.000237067,-0.00482645,0.000268798,3.16183e-06,0.00320183
-0.000789167,-0.000692681,-0.000294995,-0.00566377,0.000238567,-0.00482593,0.000274025,3.16181e-06,0.00321342
-0.000791469,-0.000690142,-0.000294786,-0.00566272,0.00024001,-0.00482718,0.000270273,3.1283e-06,0.00321936
-0.000797036,-0.000691228,-0.000294621,-0.00566254,0.000249269,-0.0048274,0.000273129,3.12828e-06,0.00322997
-0.000801967,-0.000689359,-0.00029447,-0.00566235,0.000259322,-0.00482762,0.000270208,3.19537e-06,0.00323257
-0.000802338,-0.000684266,-0.000294342,-0.00566251,0.000261539,-0.00482743,0.000259949,3.09476e-06,0.00323733
-0.000800336,-0.000682904,-0.000294256,-0.00566193,0.000258935,-0.00482812,0.000255511,3.16182e-06,0.00324815
-0.00079595,-0.000677305,-0.000294245,-0.00566173,0.00025052,-0.00482835,0.000241867,3.12827e-06,0.00326941
-0.000796421,-0.000677616,-0.000294264,-0.00566194,0.000250517,-0.0048281,0.0002388,3.12827e-06,0.00327831
-0.000791745,-0.000679855,-0.000294311,-0.00566103,0.000240199,-0.00482919,0.000239897,3.12827e-06,0.00328645
-0.000790758,-0.000677744,-0.000294375,-0.00566044,0.000236018,-0.00482989,0.000232864,3.12826e-06,0.00329201
-0.000793172,-0.000673556,-0.000294442,-0.00566061,0.000238614,-0.00482968,0.000221051,3.16178e-06,0.00329387
-0.000794618,-0.000672533,-0.000294495,-0.00566117,0.000240038,-0.00482902,0.000214761,3.36295e-06,0.00329038
-0.000803406,-0.000672975,-0.00029452,-0.0056608,0.000257483,-0.00482946,0.000211352,3.19531e-06,0.00328247
-0.000808809,-0.000671102,-0.000294545,-0.00566235,0.00027068,-0.00482762,0.000204032,3.26238e-06,0.00328313
-0.000808772,-0.000669226,-0.0002946,-0.00566246,0.00027435,-0.00482749,0.000196241,3.12825e-06,0.00329198
-0.000805364,-0.000671614,-0.000294646,-0.00566165,0.000270953,-0.00482846,0.000196661,3.16179e-06,0.00329008
-0.000801761,-0.00067283,-0.000294684,-0.00566156,0.000265693,-0.00482856,0.000195778,3.16178e-06,0.00328834
-0.000801161,-0.000673087,-0.000294734,-0.00566182,0.00026519,-0.00482825,0.000193642,3.0612e-06,0.00329193
-0.000805339,-0.000674695,-0.000294801,-0.00566196,0.000274363,-0.00482809,0.000194629,3.0612e-06,0.00329764
-0.00080902,-0.000679549,-0.000294901,-0.00566225,0.000283905,-0.00482773,0.000203198,3.1618e-06,0.00330834
-0.000814869,-0.000679976,-0.000295048,-0.00566248,0.000299131,-0.00482747,0.000204412,3.22888e-06,0.00332289
-0.000809581,-0.0006791,-0.00029517,-0.00566318,0.000292867,-0.00482664,0.00020321,3.19534e-06,0.00331734
-0.000803677,-0.0006806,-0.00029525,-0.00566247,0.000283316,-0.00482747,0.000206352,3.09475e-06,0.00330646
-0.000800992,-0.000685171,-0.000295297,-0.00566196,0.000278312,-0.00482809,0.000216285,3.12829e-06,0.00329735
-0.000795052,-0.000682132,-0.000295311,-0.00566187,0.000265518,-0.00482819,0.000211945,3.16181e-06,0.00328845
-0.00079374,-0.000679049,-0.000295332,-0.00566257,0.000260097,-0.00482736,0.000206507,3.19533e-06,0.00329056
-0.000798577,-0.000676721,-0.000295334,-0.00566283,0.00026717,-0.00482706,0.000201524,3.19533e-06,0.00328532
-0.000805594,-0.000677289,-0.000295324,-0.00566362,0.000280564,-0.00482611,0.000201959,3.16182e-06,0.00328152
-0.000812915,-0.000675401,-0.000295299,-0.0056636,0.000297245,-0.00482613,0.000197457,3.19537e-06,0.00327725
-0.000810074,-0.000675639,-0.000295227,-0.00566404,0.000295183,-0.00482561,0.00019683,3.26242e-06,0.00326306
-0.000808417,-0.000680978,-0.000295113,-0.00566351,0.000294486,-0.00482624,0.000206805,3.29596e-06,0.00325013
-0.000805097,-0.000691084,-0.000294977,-0.00566294,0.000289691,-0.00482692,0.000228539,3.5642e-06,0.00324244
-0.000801041,-0.000705266,-0.000294797,-0.00566053,0.000282591,-0.00482979,0.000261685,3.16191e-06,0.00322779
-0.000804902,-0.000704154,-0.000294544,-0.00566094,0.000290257,-0.0048293,0.000268006,3.16192e-06,0.00320444
-0.00081451,-0.0006949,-0.000294333,-0.0056624,0.000310909,-0.00482756,0.000256852,3.16192e-06,0.0032138
-0.000817046,-0.000691013,-0.000294153,-0.00566347,0.000319963,-0.00482629,0.000253323,3.12838e-06,0.00322067
-0.000816947,-0.000691869,-0.000294006,-0.00566258,0.000324436,-0.00482735,0.000257676,3.12839e-06,0.00322842
-0.000816389,-0.000685429,-0.000293857,-0.00566284,0.00032754,-0.00482704,0.000247013,3.22896e-06,0.00322603
-0.000812234,-0.000678711,-0.000293675,-0.00566383,0.000322428,-0.00482586,0.00023354,3.22894e-06,0.00321486
-0.000808491,-0.000675794,-0.00029347,-0.00566333,0.000316615,-0.00482645,0.000225352,3.16189e-06,0.00320576
-0.000806953,-0.000667643,-0.000293271,-0.00566441,0.00031369,-0.00482517,0.000205625,3.22893e-06,0.00320541
-0.000804766,-0.000666745,-0.000293117,-0.00566517,0.000308717,-0.00482427,0.000198441,3.19539e-06,0.00321652
-0.000800779,-0.000674285,-0.000293016,-0.00566342,0.000299722,-0.00482634,0.000208317,3.3295e-06,0.00323032
-0.000802889,-0.00067843,-0.000292934,-0.00566362,0.000302006,-0.00482611,0.000214276,3.16187e-06,0.00323486
-0.0008064,-0.000683803,-0.000292925,-0.00566368,0.000308094,-0.00482604,0.000224486,3.09483e-06,0.00325551
-0.000806757,-0.000685415,-0.000292977,-0.00566363,0.000308958,-0.0048261,0.000228823,3.22894e-06,0.00327313
-0.000814412,-0.000685644,-0.000293051,-0.00566441,0.000324979,-0.00482517,0.000231011,3.22895e-06,0.00328023
-0.000820476,-0.000689772,-0.000293117,-0.00566496,0.000340318,-0.00482452,0.000241422,3.19544e-06,0.00327887
-0.000821878,-0.000695886,-0.000293207,-0.0056649,0.000347984,-0.00482459,0.000257264,3.22899e-06,0.00328646
-0.000815716,-0.000699762,-0.000293319,-0.005664,0.000340296,-0.00482566,0.000270124,3.19546e-06,0.00329396
-0.000804615,-0.000694338,-0.000293478,-0.00566352,0.000319847,-0.00482623,0.000264526,3.16193e-06,0.00330915
-0.000797819,-0.000691371,-0.000293668,-0.00566382,0.000304121,-0.00482587,0.000261845,3.16191e-06,0.00331981
-0.000790212,-0.000688748,-0.000293871,-0.00566295,0.000284569,-0.0048269,0.000258348,3.06133e-06,0.00332578
-0.000792172,-0.000691494,-0.000294072,-0.00566319,0.000282402,-0.00482662,0.000265098,3.16192e-06,0.00332747
-0.000792192,-0.000701518,-0.00029429,-0.0056612,0.000277763,-0.00482898,0.000287416,3.22901e-06,0.00333488
-0.000794872,-0.000702296,-0.000294502,-0.00566079,0.000278995,-0.00482947,0.000293938,3.16197e-06,0.00333547
-0.000799779,-0.000705448,-0.000294671,-0.0056608,0.000286034,-0.00482946,0.000305475,3.16198e-06,0.00332508
-0.000817396,-0.000715925,-0.000294798,-0.00578296,0.000292295,-0.0049332,0.000308373,3.12847e-06,0.00331452
-0.000824795,-0.000714009,-0.000294854,-0.0057825,0.000290672,-0.00493374,0.000294637,3.09496e-06,0.00329523
-0.00081443,-0.00069963,-0.000294848,-0.00566065,0.000288668,-0.00482964,0.000283062,3.16199e-06,0.00327749
-0.000822146,-0.000704152,-0.000294777,-0.00578253,0.000288077,-0.0049337,0.0002779,3.22907e-06,0.00325848
-0.000828461,-0.000706893,-0.000294689,-0.0057824,0.000291856,-0.00493386,0.000274525,3.22908e-06,0.00325245
-0.000839753,-0.000708423,-0.000294543,-0.00578225,0.000311512,-0.00493404,0.000272415,3.22911e-06,0.00323473
-0.000844079,-0.000709434,-0.000294362,-0.00578313,0.000322674,-0.004933,0.00027209,3.16207e-06,0.00322249
-0.000845607,-0.000707757,-0.000294106,-0.00578219,0.000331141,-0.00493411,0.000267679,3.22915e-06,0.00319877
-0.000841176,-0.000709249,-0.00029381,-0.00578234,0.000328446,-0.00493394,0.000270387,3.19563e-06,0.00318393
-0.000832059,-0.000718517,-0.000293448,-0.00578042,0.000315253,-0.00493621,0.000290096,3.22918e-06,0.0031614
-0.000822982,-0.000722082,-0.000293077,-0.00577902,0.000299392,-0.00493786,0.000301474,3.2292e-06,0.00315466
-0.000818083,-0.000720848,-0.000292725,-0.00577853,0.000289283,-0.00493845,0.000304289,3.26274e-06,0.00315604
-0.000817139,-0.000721476,-0.000292399,-0.00577913,0.000285786,-0.00493773,0.000310818,3.26275e-06,0.00315995
-0.000818833,-0.000721045,-0.000292151,-0.00577746,0.000288186,-0.00493972,0.00031486,2.92751e-06,0.00317909
-0.000821617,-0.000714083,-0.000291954,-0.00577832,0.000293443,-0.00493869,0.00030536,3.2628e-06,0.00319128
-0.000822437,-0.000704077,-0.000291822,-0.00577801,0.000295823,-0.00493906,0.000286795,3.2628e-06,0.00320833
-0.000825358,-0.000699197,-0.00029168,-0.00577857,0.00030278,-0.0049384,0.000275514,3.1287e-06,0.00320388
-0.000833395,-0.000691087,-0.000291589,-0.00577891,0.000321399,-0.004938,0.00025602,3.12871e-06,0.00321739
-0.000839389,-0.000687926,-0.000291516,-0.00578008,0.000338303,-0.00493661,0.000244514,3.22929e-06,0.00322141
-0.000844293,-0.000678371,-0.000291502,-0.00578115,0.000354636,-0.00493535,0.000219158,3.29634e-06,0.00323818
-0.000843989,-0.000680155,-0.000291561,-0.00578208,0.000361347,-0.00493424,0.000214608,3.2628e-06,0.00325944
-0.000844643,-0.000685803,-0.000291664,-0.00578115,0.000369808,-0.00493534,0.000218967,3.26282e-06,0.00327332
-0.000841367,-0.000691782,-0.000291776,-0.00578139,0.000369831,-0.00493506,0.000226584,3.16225e-06,0.00327669
-0.00083665,-0.000702689,-0.000291921,-0.00578087,0.000365393,-0.00493568,0.000246775,3.22931e-06,0.00328786
-0.000828102,-0.000709378,-0.000292092,-0.00578017,0.000351095,-0.0049365,0.000262052,3.22932e-06,0.00329711
-0.000819462,-0.000713394,-0.000292232,-0.00577911,0.000333548,-0.00493776,0.000273792,3.22931e-06,0.00328974
-0.000816907,-0.00071429,-0.000292331,-0.00577965,0.000325387,-0.00493712,0.000280469,3.26285e-06,0.00327943
-0.000804423,-0.000705775,-0.000292408,-0.00577905,0.000295911,-0.00493783,0.000267368,3.16225e-06,0.00327406
-0.000797828,-0.000698177,-0.000292499,-0.00577928,0.000274385,-0.00493756,0.000252938,3.19575e-06,0.00327879
-0.00079025,-0.000687167,-0.000292625,-0.00577916,0.000248978,-0.0049377,0.000228565,3.1622e-06,0.00329046
-0.000793066,-0.000685219,-0.000292773,-0.00577948,0.000243095,-0.00493732,0.000219372,3.1622e-06,0.00329802
-0.000795447,-0.000689215,-0.000292954,-0.00577927,0.000238152,-0.00493758,0.000222174,3.22926e-06,0.00330957
-0.000798216,-0.000692421,-0.000293105,-0.00577849,0.000235717,-0.0049385,0.000224927,3.12869e-06,0.00330264
-0.000801817,-0.000690373,-0.000293115,-0.00577847,0.000236526,-0.00493851,0.000218177,3.12866e-06,0.0032627
-0.000810943,-0.000692297,-0.000293027,-0.00577909,0.000250425,-0.00493778,0.000219361,3.19573e-06,0.00323419
-0.000827807,-0.000700867,-0.000292834,-0.00577985,0.000283909,-0.00493688,0.000235506,3.22928e-06,0.00320214
-0.00083058,-0.000706611,-0.000292625,-0.00577921,0.000294335,-0.00493764,0.000248725,3.16224e-06,0.00319565
-0.000828466,-0.00071183,-0.000292438,-0.00577861,0.000295384,-0.00493835,0.000262654,3.22931e-06,0.00319941
-0.000827121,-0.000710732,-0.000292296,-0.00577816,0.000296998,-0.00493889,0.000264971,3.19577e-06,0.00321077
-0.000826319,-0.000708277,-0.000292245,-0.0057791,0.000298698,-0.00493777,0.000264065,3.16226e-06,0.00323585
-0.000824645,-0.000708427,-0.000292226,-0.00577838,0.000298247,-0.00493862,0.000267218,3.29638e-06,0.00324499
-0.000825568,-0.000710739,-0.000292227,-0.00577823,0.000302426,-0.0049388,0.000274727,3.26286e-06,0.00325031
-0.00082721,-0.000710276,-0.00029222,-0.00577842,0.000308212,-0.00493857,0.000277176,3.22935e-06,0.00324829
-0.000825884,-0.000713482,-0.000292206,-0.00577716,0.00030853,-0.00494007,0.000286537,3.29643e-06,0.00324597
-0.000829215,-0.000710241,-0.000292179,-0.00577715,0.000317825,-0.00494008,0.000283484,3.26291e-06,0.00324212
-0.00083486,-0.000703456,-0.000292126,-0.0057789,0.000332519,-0.00493801,0.000272173,3.29644e-06,0.00323393
-0.000832686,-0.000701682,-0.000292014,-0.0057786,0.000332833,-0.00493837,0.000268568,3.26293e-06,0.00321616
-0.00082641,-0.000694087,-0.000291873,-0.00577869,0.000323477,-0.00493825,0.000252181,3.2294e-06,0.00320635
-0.000821281,-0.000692113,-0.000291766,-0.005779,0.000313956,-0.00493789,0.000244905,3.29645e-06,0.00321498
-0.000815576,-0.000693403,-0.000291762,-0.00577806,0.000301564,-0.004939,0.000243651,3.02825e-06,0.00324378
-0.000815003,-0.000694207,-0.000291809,-0.00577811,0.000297838,-0.00493894,0.00024215,3.1959e-06,0.00325883
